trial,card,demanded_criterion,selected_criterion,feedback,total_streaks
1,"[2, 3, 1, 2]",0,1,False,
2,"[2, 3, 2, 3]",0,3,False,
3,"[2, 1, 2, 1]",0,2,True,
4,"[2, 3, 1, 1]",0,0,True,
5,"[3, 1, 1, 1]",0,0,True,
6,"[3, 3, 1, 3]",0,0,True,
7,"[2, 2, 1, 1]",0,0,True,
8,"[1, 3, 1, 2]",0,0,True,
9,"[2, 1, 3, 3]",0,0,True,
10,"[2, 1, 3, 1]",0,0,True,
11,"[3, 1, 2, 3]",0,0,True,
12,"[3, 1, 3, 1]",0,0,True,1.0
13,"[2, 3, 3, 1]",1,0,False,
14,"[2, 3, 2, 2]",1,0,False,
15,"[2, 2, 2, 1]",1,0,True,
16,"[3, 2, 1, 3]",1,0,False,
17,"[3, 3, 2, 3]",1,0,True,
18,"[1, 3, 2, 3]",1,0,False,
19,"[2, 2, 3, 3]",1,0,True,
20,"[2, 1, 1, 2]",1,0,False,
21,"[3, 1, 1, 2]",1,0,False,
22,"[2, 3, 3, 3]",1,0,False,
23,"[3, 1, 2, 1]",1,1,True,
24,"[2, 1, 1, 1]",1,1,True,
25,"[1, 2, 3, 3]",1,1,True,
26,"[1, 1, 3, 1]",1,1,True,
27,"[2, 1, 2, 3]",1,1,True,
28,"[3, 3, 2, 2]",1,1,True,
29,"[1, 2, 3, 2]",1,1,True,
30,"[1, 1, 1, 2]",1,1,True,
31,"[1, 1, 3, 2]",1,1,True,
32,"[3, 2, 2, 2]",1,1,True,2.0
33,"[3, 1, 2, 2]",2,1,False,
34,"[3, 2, 3, 2]",2,1,False,
35,"[1, 2, 1, 3]",2,1,False,
36,"[1, 2, 1, 1]",2,1,False,
37,"[3, 2, 2, 3]",2,1,True,
38,"[3, 3, 3, 2]",2,1,True,
39,"[1, 3, 2, 2]",2,1,False,
40,"[1, 3, 3, 3]",2,1,True,
41,"[1, 2, 1, 2]",2,1,False,
42,"[1, 2, 2, 3]",2,1,True,
43,"[1, 1, 1, 3]",2,1,True,
44,"[1, 3, 1, 3]",2,1,False,
45,"[1, 2, 2, 1]",2,1,True,
46,"[2, 2, 2, 3]",2,1,True,
47,"[1, 2, 3, 1]",2,1,False,
48,"[1, 3, 2, 1]",2,1,False,
49,"[1, 1, 3, 3]",2,0,False,
50,"[2, 1, 1, 3]",2,0,False,
51,"[2, 2, 3, 1]",2,1,False,
52,"[3, 2, 3, 1]",2,1,False,
53,"[3, 2, 1, 2]",2,0,False,
54,"[2, 2, 1, 2]",2,2,True,
55,"[3, 2, 3, 3]",2,2,True,
56,"[3, 3, 3, 1]",2,2,True,
57,"[3, 1, 3, 3]",2,2,True,
58,"[1, 3, 1, 1]",2,2,True,
59,"[2, 1, 2, 2]",2,2,True,
60,"[1, 1, 2, 2]",2,2,True,
61,"[2, 1, 3, 2]",2,2,True,
62,"[3, 3, 1, 1]",2,2,True,
63,"[1, 1, 2, 3]",2,2,True,3.0
64,"[3, 3, 2, 1]",3,2,False,
65,"[3, 1, 3, 2]",3,2,False,
66,"[3, 2, 1, 1]",3,2,True,
67,"[1, 3, 3, 1]",3,2,False,
68,"[2, 3, 1, 3]",3,2,False,
69,"[3, 1, 1, 3]",3,2,False,
70,"[3, 3, 1, 2]",3,2,False,
71,"[1, 1, 2, 1]",3,0,True,
72,"[2, 2, 3, 2]",3,0,True,
73,"[2, 2, 1, 3]",3,0,False,
74,"[1, 2, 2, 2]",3,0,False,
75,"[1, 3, 3, 2]",3,2,False,
76,"[2, 3, 3, 2]",3,0,True,
77,"[2, 3, 2, 1]",3,0,False,
78,"[3, 2, 2, 1]",3,0,False,
79,"[2, 3, 1, 2]",3,0,True,
80,"[2, 3, 2, 3]",3,0,False,
81,"[2, 1, 2, 1]",3,0,False,
82,"[2, 3, 1, 1]",3,0,False,
83,"[3, 1, 1, 1]",3,1,True,
84,"[3, 3, 1, 3]",3,1,True,
85,"[2, 2, 1, 1]",3,1,False,
86,"[1, 3, 1, 2]",3,1,False,
87,"[2, 1, 3, 3]",3,1,False,
88,"[2, 1, 3, 1]",3,2,False,
89,"[3, 1, 2, 3]",3,1,False,
